blocks-iam	IdpController	GET	initiate	/api/idp/initiate	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\IdpController.cs	Idp.initiate
blocks-iam	IdpController	GET	callback	/api/idp/callback	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\IdpController.cs	Idp.callback
blocks-iam	IdpController	GET	oidc-ui-config	/api/idp/oidc-ui-config	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\IdpController.cs	Idp.oidc-ui-config
blocks-iam	RevokeSessionRequest	GET		/api/oidc/session	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\IdpSessionController.cs	RevokeSessionRequest.<root>
blocks-iam	RevokeSessionRequest	GET	accounts	/api/oidc/session/accounts	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\IdpSessionController.cs	RevokeSessionRequest.accounts
blocks-iam	RevokeSessionRequest	POST	account/add	/api/oidc/session/account/add	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\IdpSessionController.cs	RevokeSessionRequest.account/add
blocks-iam	RevokeSessionRequest	POST	account/select	/api/oidc/session/account/select	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\IdpSessionController.cs	RevokeSessionRequest.account/select
blocks-iam	RevokeSessionRequest	DELETE	accounts/{userId}	/api/oidc/session/accounts/{userId}	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\IdpSessionController.cs	RevokeSessionRequest.accounts/{userId}
blocks-iam	RevokeSessionRequest	POST	revoke	/api/oidc/session/revoke	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\IdpSessionController.cs	RevokeSessionRequest.revoke
blocks-iam	ConsumeBackupCodeRequest	GET	config	/api/mfa/config	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.config
blocks-iam	ConsumeBackupCodeRequest	POST	config	/api/mfa/config	d:\OFFICE_PROJECT\ALL_REPOSITORY\PLATFORM_REPO\blocks-iam\server\Api\Controllers\MfaController.cs	ConsumeBackupCodeRequest.config
